全家福家园3室2厅南北,107103793919,全家福家园,https://sh.ke.com/xiaoqu/5011000010452/,高楼层(共7层)|1999年建|3室2厅|95.93平米|南北,730,万,单价76098元/平米,63人关注/7天前发布,杨浦,bp700ep800,l3
店长热推：正气三房，边套全明，满五V一，看房方便,107103726040,浣纱四村,https://sh.ke.com/xiaoqu/5011000005393/,中楼层(共6层)|1997年建|3室1厅|90.53平米|南,770,万,单价85055元/平米,38人关注/20天前发布,杨浦,bp700ep800,l3
金鹏花园3室2厅南西,107103637046,金鹏花园,https://sh.ke.com/xiaoqu/5011000017003/,中楼层(共24层)|1998年建|3室2厅|96.6平米|南西,780,万,单价80746元/平米,56人关注/1月前发布,杨浦,bp700ep800,l3
售后公房，满五税费少，近地铁，看房有钥匙随时可以看,107103663329,政通路100弄,https://sh.ke.com/xiaoqu/5011000008246/,中楼层(共7层)|1998年建|3室1厅|89.92平米|南,740,万,单价82296元/平米,87人关注/1月前发布,杨浦,bp700ep800,l3
满五V一，电梯全明大三房，采光视野好，户型方正,107103749771,新中源大楼,https://sh.ke.com/xiaoqu/5011000009198/,中楼层(共18层)|1992年建|3室1厅|102.91平米|南,728,万,单价70742元/平米,6人关注/15天前发布,杨浦,bp700ep800,l3
朝南一门关双地铁口商圈配套齐全的三室,107102363323,鞍山七村,https://sh.ke.com/xiaoqu/5011000015792/,低楼层(共6层)|2008年建|3室2厅|116.32平米|南,760,万,单价65338元/平米,254人关注/12月前发布,杨浦,bp700ep800,l3
金鹏花园3室2厅南,107103777889,金鹏花园,https://sh.ke.com/xiaoqu/5011000017003/,低楼层(共24层)|1998年建|3室2厅|99.86平米|南,780,万,单价78110元/平米,7人关注/11天前发布,杨浦,bp700ep800,l3
满五年+诚意出售+三房电梯+公园里,107103575397,金鹏花园,https://sh.ke.com/xiaoqu/5011000017003/,中楼层(共24层)|1998年建|3室2厅|96.6平米|南北,750,万,单价77640元/平米,35人关注/2月前发布,杨浦,bp700ep800,l3
同济大学，地铁十号线，八号线，紫金广场，新华医院,107103794837,同济新村,https://sh.ke.com/xiaoqu/5011000009269/,中楼层(共6层)|1985年建|3室0厅|61.19平米|南,718,万,单价117340元/平米,14人关注/7天前发布,杨浦,bp700ep800,l3
同济新村+紧凑三房+小区位置优越+配套齐全,107103582836,同济新村,https://sh.ke.com/xiaoqu/5011000009269/,低楼层(共6层)|1985年建|3室0厅|61.19平米|南,770,万,单价125838元/平米,54人关注/1月前发布,杨浦,bp700ep800,l3
低总价3房！税费少！可签字房东诚意出售！,107103465224,黄兴绿园,https://sh.ke.com/xiaoqu/5011000013080/,低楼层(共14层)|2005年建|3室2厅|110.24平米|南,820,万,单价74384元/平米,384人关注/3月前发布,杨浦,bp800ep1000,l3
2006竣工+钥匙房+南北户型+楼层佳+18号即将开通,107103518755,大运盛城,https://sh.ke.com/xiaoqu/5011000015319/,中楼层(共28层)|2006年建|3室2厅|133.23平米|南,960,万,单价72056元/平米,255人关注/2月前发布,杨浦,bp800ep1000,l3
五角场街道，近地铁飞机全明户型精装修满五*采光好,107103457542,君裕公寓,https://sh.ke.com/xiaoqu/5011000000997/,中楼层(共6层)|1999年建|3室2厅|139.95平米|南,940,万,单价67167元/平米,200人关注/3月前发布,杨浦,bp800ep1000,l3
内环内滨江板块，地铁口公园边，满五WY。,107103624859,锦杨苑,https://sh.ke.com/xiaoqu/5011000004617/,低楼层(共23层)|1999年建|3室1厅|117.57平米|南,900,万,单价76551元/平米,57人关注/1月前发布,杨浦,bp800ep1000,l3
满五*，三房。东边套全明，户型方正,107103532607,华升新苑,https://sh.ke.com/xiaoqu/5011000018233/,低楼层(共17层)|2004年建|3室2厅|103.03平米|东南北,988,万,单价95895元/平米,119人关注/2月前发布,杨浦,bp800ep1000,l3
顶楼带阁楼南北直通阁楼层高高实地看房更佳,107103639859,鞍山五村,https://sh.ke.com/xiaoqu/5011000014520/,高楼层(共5层)|1996年建|3室2厅|94.12平米|南,825,万,单价87655元/平米,43人关注/1月前发布,杨浦,bp800ep1000,l3
新华医院旁3房+2wei+明亮大厅+次顶层+3轨交汇+生活全,107103595329,江浦路1709弄,https://sh.ke.com/xiaoqu/5011000004767/,高楼层(共7层)|1997年建|3室2厅|108.74平米|南,820,万,单价75410元/平米,30人关注/1月前发布,杨浦,bp800ep1000,l3
满五年税费少，户型方正，配套齐全，看房方便！,107103639667,界龙商务大楼,https://sh.ke.com/xiaoqu/5011000013308/,低楼层(共21层)3室2厅|140.82平米|南,945,万,单价67107元/平米,12人关注/1月前发布,杨浦,bp800ep1000,l3
户型正气+交通便利+五角场商圈+边套全明+产权清晰,107103576301,皇朝新城,https://sh.ke.com/xiaoqu/5011000017432/,高楼层(共28层)|1996年建|3室2厅|137.54平米|西北,888,万,单价64564元/平米,41人关注/1月前发布,杨浦,bp800ep1000,l3
次新房，总价低，单价低，满五没有个税，税费少,107103347203,锦都玫瑰园,https://sh.ke.com/xiaoqu/5011000011010/,低楼层(共18层)|2007年建|3室2厅|132.67平米|南北,920,万,单价69345元/平米,266人关注/4月前发布,杨浦,bp800ep1000,l3
满五*+次新房+少见三房+双轨覆盖,107103316624,文化名园,https://sh.ke.com/xiaoqu/5011000017850/,高楼层(共6层)|2002年建|3室2厅|110.46平米|南,840,万,单价76046元/平米,174人关注/4月前发布,杨浦,bp800ep1000,l3
低总价三房+全明户型+采光好+近地铁8号12号线,107103300998,双阳公寓,https://sh.ke.com/xiaoqu/5011000016855/,中楼层(共12层)|2001年建|3室2厅|124.95平米|南,875,万,单价70029元/平米,128人关注/4月前发布,杨浦,bp800ep1000,l3
电梯小洋房，房型正气，采光好，低楼层，总价低,107103243858,民庆家园,https://sh.ke.com/xiaoqu/5011000013687/,中楼层(共8层)|2003年建|3室2厅|93.5平米|南,839,万,单价89733元/平米,216人关注/5月前发布,杨浦,bp800ep1000,l3
户型正气+交通便利+五角场商圈+边套全明+无贷款抵押,107103183220,皇朝新城,https://sh.ke.com/xiaoqu/5011000017432/,低楼层(共28层)|1996年建|3室2厅|137.54平米|南北,815,万,单价59256元/平米,64人关注/5月前发布,杨浦,bp800ep1000,l3
五角场商圈电梯房，房型方正，采光通风佳，看房方便,107103085824,皇朝新城,https://sh.ke.com/xiaoqu/5011000017432/,低楼层(共28层)|1996年建|3室2厅|136.1平米|东南,800,万,单价58781元/平米,87人关注/6月前发布,杨浦,bp800ep1000,l3
双轨12号8号线+电梯大三房+配套成熟+2001年房龄,107102877658,双阳公寓,https://sh.ke.com/xiaoqu/5011000016855/,中楼层(共14层)|2001年建|3室2厅|140.03平米|南,950,万,单价67843元/平米,127人关注/8月前发布,杨浦,bp800ep1000,l3
高区景观精装修三房，可停车，税费少，诚意出售。,107102852108,松花江路105号,https://sh.ke.com/xiaoqu/5011000000298/,高楼层(共20层)|2000年建|3室2厅|138.86平米|南,936,万,单价67407元/平米,137人关注/8月前发布,杨浦,bp800ep1000,l3
诚意出售，可签字，精装修，满五且无个税，采光好。,107103622168,韵都城,https://sh.ke.com/xiaoqu/5011000010612/,低楼层(共17层)|2007年建|3室2厅|99.92平米|南,928,万,单价92875元/平米,43人关注/1月前发布,杨浦,bp800ep1000,l3
五角场电梯三房，全明户型，配套齐全,107103652672,怡福苑,https://sh.ke.com/xiaoqu/5011000014377/,中楼层(共23层)|2005年建|3室2厅|111.8平米|南北,900,万,单价80501元/平米,81人关注/1月前发布,杨浦,bp800ep1000,l3
五角场电梯三房，楼层好，配套齐全，全明户型,107103441434,怡福苑,https://sh.ke.com/xiaoqu/5011000014377/,中楼层(共23层)|2005年建|3室2厅|103平米|东南,818,万,单价79418元/平米,90人关注/3月前发布,杨浦,bp800ep1000,l3
三房全明，带大院子，带车库，产权清晰，税费少。,107103658012,政立小区,https://sh.ke.com/xiaoqu/5011000003343/,低楼层(共6层)|1995年建|3室2厅|111.77平米|南,800,万,单价71576元/平米,28人关注/1月前发布,杨浦,bp800ep1000,l3
五角场小3房，次新房，电梯房，近五角场万达广场,107103552884,怡福苑,https://sh.ke.com/xiaoqu/5011000014377/,低楼层(共25层)|2005年建|3室2厅|98.42平米|南,800,万,单价81285元/平米,174人关注/2月前发布,杨浦,bp800ep1000,l3
东方名城3室2厅南,107103739558,东方名城,https://sh.ke.com/xiaoqu/5011000017596/,低楼层(共11层)|2004年建|3室2厅|130.25平米|南,935,万,单价71786元/平米,48人关注/18天前发布,杨浦,bp800ep1000,l3
黄兴公园地铁口三居室双南一北西山墙全明,107103699078,浣纱四村,https://sh.ke.com/xiaoqu/5011000005393/,低楼层(共6层)|1996年建|3室1厅|105.18平米|南,842,万,单价80054元/平米,46人关注/26天前发布,杨浦,bp800ep1000,l3
花园小区，精致三房，两房朝南，诚意出售。,107103722163,富天苑,https://sh.ke.com/xiaoqu/5011000016742/,低楼层(共11层)|2001年建|3室1厅|107.26平米|南,930,万,单价86706元/平米,42人关注/21天前发布,杨浦,bp800ep1000,l3
"2006年次新小区,楼层好，采光好,户型方正。",107103699622,政立苑,https://sh.ke.com/xiaoqu/5011000002796/,中楼层(共5层)|2006年建|3室2厅|105.33平米|南,1000,万,单价94940元/平米,42人关注/26天前发布,杨浦,bp800ep1000,l3
内环内精装修温馨居家交通便利生活方便诚意出售,107103719294,宝钢又一村,https://sh.ke.com/xiaoqu/5011000013740/,低楼层(共20层)|1999年建|3室2厅|112.35平米|南,890,万,单价79217元/平米,25人关注/22天前发布,杨浦,bp800ep1000,l3
复式房带大露台精装修税费少,107103630870,仁缘坊,https://sh.ke.com/xiaoqu/5011000018736/,高楼层(共6层)|2001年建|3室2厅|89.79平米|南,980,万,单价109144元/平米,28人关注/1月前发布,杨浦,bp800ep1000,l3
8号线黄兴路站满五精装修双南一北飞机户型南北通透,107103764148,控江一村,https://sh.ke.com/xiaoqu/5011000011055/,高楼层(共6层)|1999年建|3室1厅|98.35平米|南北,900,万,单价91510元/平米,26人关注/14天前发布,杨浦,bp800ep1000,l3
次新小区2+1户型新江湾城街道精装修,107103665251,新江湾佳苑,https://sh.ke.com/xiaoqu/5011000014750/,低楼层(共8层)|2010年建|3室1厅|86.75平米|南,958,万,单价110433元/平米,45人关注/1月前发布,杨浦,bp800ep1000,l3
华升公寓+818号线双轨+鞍山商圈+户型正气+满五,107103581185,华升公寓,https://sh.ke.com/xiaoqu/5011000016231/,低楼层(共34层)|1997年建|3室1厅|108.97平米|南北,908,万,单价83326元/平米,26人关注/1月前发布,杨浦,bp800ep1000,l3
此房满五店长主推边套全明户型，中间层无遮挡,107103773916,浣纱四村,https://sh.ke.com/xiaoqu/5011000005393/,中楼层(共6层)|1996年建|3室2厅|100.08平米|东南南,880,万,单价87930元/平米,16人关注/12天前发布,杨浦,bp800ep1000,l3
此房满五年，楼层视野好，无遮挡，采光充足，配套齐全,107103746786,怡福苑,https://sh.ke.com/xiaoqu/5011000014377/,高楼层(共23层)|2005年建|3室1厅|111.8平米|南,870,万,单价77818元/平米,21人关注/16天前发布,杨浦,bp800ep1000,l3
漂亮！免增值税，楼皇位置，总价低,107103721402,民庆家园,https://sh.ke.com/xiaoqu/5011000013687/,低楼层(共18层)|2007年建|3室1厅|95.48平米|南,820,万,单价85882元/平米,8人关注/21天前发布,杨浦,bp800ep1000,l3
内环内滨江板块，地铁口公园边，3房朝南小区好位置,107103620814,锦杨苑,https://sh.ke.com/xiaoqu/5011000004617/,低楼层(共23层)|2000年建|3室2厅|127.68平米|南北,900,万,单价70489元/平米,47人关注/1月前发布,杨浦,bp800ep1000,l3
满五年+带地下室+2000年龄+一梯2户+房型正气+采光好,107103606837,国权路230弄,https://sh.ke.com/xiaoqu/5011000020379/,低楼层(共6层)|2000年建|3室2厅|116.35平米|南,895,万,单价76924元/平米,23人关注/1月前发布,杨浦,bp800ep1000,l3
交通便利，近地铁，顶层复式，朝南户型方正带露台,107101625080,政通路118弄,https://sh.ke.com/xiaoqu/5011000003086/,高楼层(共6层)|1997年建|3室2厅|124.09平米|南,900,万,单价72529元/平米,83人关注/1年前发布,杨浦,bp800ep1000,l3
政通路118弄3室2厅南,107103806651,政通路118弄,https://sh.ke.com/xiaoqu/5011000003086/,低楼层(共7层)|1997年建|3室2厅|96.79平米|南,910,万,单价94018元/平米,5人关注/4天前发布,杨浦,bp800ep1000,l3
"中间楼层，采光无遮挡,精装修。",107103801834,浣纱四村,https://sh.ke.com/xiaoqu/5011000005393/,中楼层(共6层)|1996年建|3室2厅|100.27平米|南,870,万,单价86766元/平米,4人关注/5天前发布,杨浦,bp800ep1000,l3
精装修低楼层，三房朝南，边套全明，采光好，税费低,107103731592,政立小区,https://sh.ke.com/xiaoqu/5011000003343/,低楼层(共6层)|1995年建|3室1厅|111.77平米|南,860,万,单价76944元/平米,3人关注/19天前发布,杨浦,bp800ep1000,l3
银鹿大厦3室1厅南,107103768600,银鹿大厦,https://sh.ke.com/xiaoqu/5011000015344/,中楼层(共24层)3室1厅|107.9平米|南,870,万,单价80631元/平米,4人关注/13天前发布,杨浦,bp800ep1000,l3
售后公房，满五年*，楼层高，采光好,107103330674,汽车公寓小区,https://sh.ke.com/xiaoqu/5011000002826/,高楼层(共24层)|1997年建|3室2厅|123.67平米|南北,970,万,单价78435元/平米,16人关注/4月前发布,杨浦,bp800ep1000,l3
店长推荐+双南一北+大三室+高层视野好+双轨地铁,107103071126,华升公寓,https://sh.ke.com/xiaoqu/5011000016231/,高楼层(共34层)|1997年建|3室2厅|117.07平米|南北,880,万,单价75169元/平米,145人关注/6月前发布,杨浦,bp800ep1000,l3
宏翔公寓3室2厅南,107103790928,宏翔公寓,https://sh.ke.com/xiaoqu/5011000016008/,高楼层(共7层)|1999年建|3室2厅|109.72平米|南,830,万,单价75648元/平米,1人关注/8天前发布,杨浦,bp800ep1000,l3
南北通透全明大三房+绿地湿肺+复科+上音+产权车位,107103408109,新江湾城雍景苑,https://sh.ke.com/xiaoqu/5011000009996/,低楼层(共12层)|2006年建|3室2厅|123.62平米|南北,1250,万,单价101117元/平米,154人关注/3月前发布,杨浦,bp1000ep100000,l3
江景房飞机户型楼层好次新小区采光充足交通便利,107103762885,圣骊河滨苑,https://sh.ke.com/xiaoqu/5011000013734/,高楼层(共23层)|2012年建|3室2厅|133平米|南北,1390,万,单价104512元/平米,63人关注/14天前发布,杨浦,bp1000ep100000,l3
品质小区泳池会所+满五年+精装修,107103585062,九龙仓玺园,https://sh.ke.com/xiaoqu/5011000010665/,低楼层(共13层)|2012年建|3室2厅|186平米|南北,2400,万,单价129033元/平米,34人关注/1月前发布,杨浦,bp1000ep100000,l3
此房满五税费低，免个税，有车位，保养好，拎包入住,107103602516,华润置地橡树湾,https://sh.ke.com/xiaoqu/5011000014068/,低楼层(共18层)|2013年建|3室2厅|183.98平米|南北,1998,万,单价108599元/平米,66人关注/1月前发布,杨浦,bp1000ep100000,l3
内环内飞机户型，大三房，得房率高,107103605792,上海大花园,https://sh.ke.com/xiaoqu/5011000017970/,低楼层(共13层)|2004年建|3室2厅|146.87平米|南,1350,万,单价91919元/平米,55人关注/1月前发布,杨浦,bp1000ep100000,l3
品质住宅环境优雅安静闲适保姆式管家,107103586957,首创天阅滨江,https://sh.ke.com/xiaoqu/5020036407588852/,低楼层(共17层)3室2厅|129.6平米|南,1768,万,单价136420元/平米,81人关注/1月前发布,杨浦,bp1000ep100000,l3
满五，税费少，三开间朝南，厅南北通，诚信卖，可签字,107103555371,华升新苑,https://sh.ke.com/xiaoqu/5011000018233/,中楼层(共14层)|2005年建|3室2厅|144.5平米|南北,1435,万,单价99308元/平米,122人关注/2月前发布,杨浦,bp1000ep100000,l3
满五仅有一套房，交通便利，配套设施齐全，诚心出售,107103542051,黄兴绿园,https://sh.ke.com/xiaoqu/5011000013080/,高楼层(共6层)|2004年建|3室2厅|123.58平米|南,1200,万,单价97104元/平米,57人关注/2月前发布,杨浦,bp1000ep100000,l3
翡丽甲第3室1厅南,107103745557,翡丽甲第,https://sh.ke.com/xiaoqu/5011102208560/,低楼层(共22层)|2018年建|3室1厅|177.83平米|南,2550,万,单价143396元/平米,75人关注/16天前发布,杨浦,bp1000ep100000,l3
满五年+户型正气+无户口+业主诚意看房方便！,107103581941,涵碧景苑,https://sh.ke.com/xiaoqu/5011000017438/,低楼层(共11层)|2008年建|3室2厅|147.17平米|南,1350,万,单价91731元/平米,71人关注/1月前发布,杨浦,bp1000ep100000,l3
地铁口，三房两厅两卫，双阳台，飞机户型，得房率高,107103637051,东茂家苑,https://sh.ke.com/xiaoqu/5011000011405/,低楼层(共6层)|2004年建|3室2厅|111.88平米|南,1065,万,单价95192元/平米,39人关注/1月前发布,杨浦,bp1000ep100000,l3
此房满五年，南北通格局，视野好,107103507077,海上硕和城,https://sh.ke.com/xiaoqu/5011000010028/,低楼层(共18层)|2008年建|3室2厅|120.28平米|南,1500,万,单价124710元/平米,31人关注/2月前发布,杨浦,bp1000ep100000,l3
满五*，高区楼层，双南户型，南北通透，视野*好,107103393552,绿地海珀璞晖,https://sh.ke.com/xiaoqu/5011000005478/,高楼层(共18层)|2014年建|3室2厅|126.63平米|南北,1680,万,单价132670元/平米,142人关注/3月前发布,杨浦,bp1000ep100000,l3
房子在高区采光视野好，满五年税费少！,107103576591,上海大花园,https://sh.ke.com/xiaoqu/5011000017970/,高楼层(共11层)|2001年建|3室2厅|137.76平米|南,1414,万,单价102643元/平米,63人关注/1月前发布,杨浦,bp1000ep100000,l3
户型方正全明每个功能间都有窗采光好通风性好,107103507052,国富苑,https://sh.ke.com/xiaoqu/5011000016193/,中楼层(共24层)|2000年建|3室2厅|154.32平米|南北,1090,万,单价70633元/平米,46人关注/2月前发布,杨浦,bp1000ep100000,l3
二手买进价格高+小区中间位置+采光全天+带车位+保养好,107103607232,尚浦名邸,https://sh.ke.com/xiaoqu/5011000005224/,低楼层(共15层)|2014年建|3室2厅|191.47平米|南,2485,万,单价129786元/平米,21人关注/1月前发布,杨浦,bp1000ep100000,l3
泰禾上海院子新房+先到先得+您值得拥有,107103578235,信达泰禾上海院子,https://sh.ke.com/xiaoqu/5020036115021230/,低楼层(共7层)|2020年建|3室2厅|85.76平米|南,1560,万,单价181903元/平米,35人关注/1月前发布,杨浦,bp1000ep100000,l3
电梯房，近地铁，飞机户型，精装修，空中花园,107103610128,华升新苑,https://sh.ke.com/xiaoqu/5011000018233/,低楼层(共12层)|2001年建|3室2厅|134.32平米|南,1400,万,单价104229元/平米,28人关注/1月前发布,杨浦,bp1000ep100000,l3
满五年税费少+次新小区+高区景观房+近渔人码头，江边,107103655866,保利香槟苑,https://sh.ke.com/xiaoqu/5011000015590/,高楼层(共27层)3室1厅|88.4平米|南,1350,万,单价152715元/平米,16人关注/1月前发布,杨浦,bp1000ep100000,l3
海上海新城(公寓)3室2厅南,107103730302,海上海新城(公寓),https://sh.ke.com/xiaoqu/5011000014882/,中楼层(共22层)|2007年建|3室2厅|156.22平米|南,1738,万,单价111254元/平米,38人关注/19天前发布,杨浦,bp1000ep100000,l3
税费低，带花园，有车位，户型正气，诚意出售,107103729750,东森花园,https://sh.ke.com/xiaoqu/5011000011584/,低楼层(共10层)|2007年建|3室2厅|151.43平米|南北,1500,万,单价99056元/平米,34人关注/20天前发布,杨浦,bp1000ep100000,l3
紧邻新江湾生态河，小区中心位置景观房,107103654687,建德国际公寓,https://sh.ke.com/xiaoqu/5011000015804/,中楼层(共12层)|2007年建|3室2厅|124.48平米|南,1520,万,单价122108元/平米,17人关注/1月前发布,杨浦,bp1000ep100000,l3
满五年且税费少买入价高精装修+全屋地暖,107103589412,国富苑,https://sh.ke.com/xiaoqu/5011000016193/,高楼层(共24层)|2000年建|3室2厅|154.32平米|南,1100,万,单价71281元/平米,29人关注/1月前发布,杨浦,bp1000ep100000,l3
高区西边套全明，配套齐全，园林式小区满五*,107103521871,海上海新城(公寓),https://sh.ke.com/xiaoqu/5011000014882/,高楼层(共22层)|2007年建|3室2厅|154.26平米|南,1975,万,单价128031元/平米,54人关注/2月前发布,杨浦,bp1000ep100000,l3
电梯中区，三间朝南飞机户型，含带窗地室，有产权车位,107103304842,三湘世纪花城,https://sh.ke.com/xiaoqu/509821540319237/,中楼层(共12层)|2001年建|3室2厅|132.85平米|南,1220,万,单价91833元/平米,151人关注/4月前发布,杨浦,bp1000ep100000,l3
满五首套，边套全明格局，业主诚心出售，环境优美,107103139871,东方名城,https://sh.ke.com/xiaoqu/5011000017596/,低楼层(共10层)|2004年建|3室2厅|131.29平米|南,1010,万,单价76929元/平米,103人关注/6月前发布,杨浦,bp1000ep100000,l3
三房格局，南北直通，户型好，位置好,107103112427,合生江湾国际公寓,https://sh.ke.com/xiaoqu/5011000014775/,低楼层(共18层)|2007年建|3室2厅|147.94平米|南,1598,万,单价108017元/平米,120人关注/6月前发布,杨浦,bp1000ep100000,l3
2002年竣工，南北通户型，1梯2户，地铁口，商场边上。,107102741316,华晖绿苑,https://sh.ke.com/xiaoqu/5011000009480/,中楼层(共13层)|2001年建|3室2厅|135.54平米|南,1160,万,单价85584元/平米,318人关注/9月前发布,杨浦,bp1000ep100000,l3
满五年*南北通格局好采光无遮挡,107101354465,华谊星城名苑,https://sh.ke.com/xiaoqu/5011000014464/,低楼层(共14层)|2006年建|3室2厅|129.45平米|南北,1250,万,单价96563元/平米,258人关注/1年前发布,杨浦,bp1000ep100000,l3
大转角阳台+三房朝南+全屋带飘窗+得房率*高！,107101065564,建德国际公寓,https://sh.ke.com/xiaoqu/5011000015804/,低楼层(共7层)|2007年建|3室2厅|136.7平米|南,1350,万,单价98757元/平米,127人关注/2年前发布,杨浦,bp1000ep100000,l3
无限风光视野+无个税+电梯入户+带双车位+正对花园俯瞰,107103605137,莱茵半岛,https://sh.ke.com/xiaoqu/5011000016518/,中楼层(共15层)|2002年建|3室2厅|132.73平米|南西南,1030,万,单价77602元/平米,66人关注/1月前发布,杨浦,bp1000ep100000,l3
此房满五税费低，价格包含车位，开发商精装修，保养好,107103679142,华润置地橡树湾,https://sh.ke.com/xiaoqu/5011000014068/,中楼层(共18层)|2012年建|3室2厅|166.82平米|南北,1850,万,单价110898元/平米,131人关注/30天前发布,杨浦,bp1000ep100000,l3
业主诚意出售+新出大三房+产权清晰+到价可签,107103711746,新江湾城雍景苑,https://sh.ke.com/xiaoqu/5011000009996/,中楼层(共11层)|2006年建|3室2厅|136.52平米|南,1390,万,单价101817元/平米,70人关注/24天前发布,杨浦,bp1000ep100000,l3
东外滩内环内+精装三房+满五名下一套+有产权车位诚意,107103639146,圣骊河滨苑,https://sh.ke.com/xiaoqu/5011000013734/,中楼层(共22层)|2012年建|3室2厅|104.11平米|南,1100,万,单价105658元/平米,136人关注/1月前发布,杨浦,bp1000ep100000,l3
102平小三房，南北通，高区楼层，装修保养好,107103709156,绿地海珀璞晖,https://sh.ke.com/xiaoqu/5011000005478/,高楼层(共18层)|2014年建|3室2厅|102.11平米|南,1340,万,单价131232元/平米,69人关注/24天前发布,杨浦,bp1000ep100000,l3
合生三房，税费少，正对小区花园，生活便利，10号线旁,107103594842,合生江湾国际公寓,https://sh.ke.com/xiaoqu/5011000014775/,低楼层(共12层)|2012年建|3室2厅|134.3平米|南,1490,万,单价110946元/平米,50人关注/1月前发布,杨浦,bp1000ep100000,l3
soso赞的电梯飞机户型，精装三房，环境优雅，宜居之选,107103693036,文化花园明珠苑,https://sh.ke.com/xiaoqu/5011000014470/,中楼层(共11层)|2001年建|3室2厅|140.05平米|南,1250,万,单价89254元/平米,35人关注/27天前发布,杨浦,bp1000ep100000,l3
电梯房，一梯两户，满五无个税，户型正气，近黄兴公园,107103702369,公园3000黄兴花园,https://sh.ke.com/xiaoqu/5011000016134/,低楼层(共11层)|2002年建|3室2厅|140.13平米|南,1400,万,单价99908元/平米,49人关注/25天前发布,杨浦,bp1000ep100000,l3
双轨交滨江三房次新房诚意出售,107103721930,圣骊河滨苑,https://sh.ke.com/xiaoqu/5011000013734/,低楼层(共17层)|2009年建|3室2厅|98.87平米|南,1030,万,单价104178元/平米,17人关注/21天前发布,杨浦,bp1000ep100000,l3
新出洋房，品质小区，一梯一户，带车位，保养好,107103712229,仁恒怡庭,https://sh.ke.com/xiaoqu/5011000013592/,中楼层(共7层)|2011年建|3室2厅|169.15平米|南,2280,万,单价134792元/平米,43人关注/23天前发布,杨浦,bp1000ep100000,l3
东方名园+三房两厅两卫+得房率高+1梯2户+不靠马路,107103577713,东方名园,https://sh.ke.com/xiaoqu/5011000004843/,中楼层(共11层)|2003年建|3室2厅|116.97平米|南,1200,万,单价102591元/平米,98人关注/1月前发布,杨浦,bp1000ep100000,l3
黄兴绿园大三房精装修出门黄兴公园前面没有遮挡采光好,107103723036,黄兴绿园,https://sh.ke.com/xiaoqu/5011000013080/,低楼层(共6层)|2004年建|3室2厅|122.84平米|南,1200,万,单价97689元/平米,15人关注/21天前发布,杨浦,bp1000ep100000,l3
店长推荐：三开间朝南，南北通风，采光好正对小区花园,107103701615,韵都城,https://sh.ke.com/xiaoqu/5011000010612/,低楼层(共11层)|2007年建|3室2厅|126.95平米|南,1155,万,单价90981元/平米,35人关注/26天前发布,杨浦,bp1000ep100000,l3
内环内3地铁满五年不靠马路南北通板式全明大三房,107103668816,现代星洲城,https://sh.ke.com/xiaoqu/5011000012470/,中楼层(共18层)|2003年建|3室2厅|132.4平米|南北,1380,万,单价104230元/平米,114人关注/1月前发布,杨浦,bp1000ep100000,l3
合生南北直通大三房，满五年，有车位,107103701260,合生江湾国际公寓,https://sh.ke.com/xiaoqu/5011000014775/,低楼层(共18层)|2007年建|3室2厅|147.94平米|南,1550,万,单价104773元/平米,39人关注/26天前发布,杨浦,bp1000ep100000,l3
珠江香樟南园高品质2房，南北通户型。,107103632419,珠江香樟南园,https://sh.ke.com/xiaoqu/5011000018024/,中楼层(共18层)|2006年建|3室2厅|108.76平米|南北,1130,万,单价103899元/平米,55人关注/1月前发布,杨浦,bp1000ep100000,l3
高层一线江景三房，94.45％得房率，近滨江，地铁。,107103666749,保利香槟苑,https://sh.ke.com/xiaoqu/5011000015590/,高楼层(共27层)3室2厅|88.4平米|南,1280,万,单价144797元/平米,52人关注/1月前发布,杨浦,bp1000ep100000,l3
高区景观税费少，一梯一户，位置好户型正，满五年,107103533528,尚浦名邸,https://sh.ke.com/xiaoqu/5011000005224/,中楼层(共15层)|2014年建|3室2厅|196.3平米|南,2450,万,单价124809元/平米,25人关注/2月前发布,杨浦,bp1000ep100000,l3
满五年+18号抚顺路站+2006年次新小区+地下车位,107103586894,大运盛城,https://sh.ke.com/xiaoqu/5011000015319/,低楼层(共16层)|2001年建|3室2厅|133.17平米|南,1220,万,单价91613元/平米,24人关注/1月前发布,杨浦,bp1000ep100000,l3
地铁口满五税少，全明户型，三房朝南，采光视野好,107103734789,长阳新苑,https://sh.ke.com/xiaoqu/5011000016682/,高楼层(共9层)|1998年建|3室2厅|134.71平米|南,1250,万,单价92792元/平米,24人关注/19天前发布,杨浦,bp1000ep100000,l3
内环内，一梯2户，前面花园楼间距56米，2手买进税费少,107103424645,现代星洲城,https://sh.ke.com/xiaoqu/5011000012470/,低楼层(共17层)|2003年建|3室2厅|122.45平米|南北,1330,万,单价108616元/平米,152人关注/3月前发布,杨浦,bp1000ep100000,l3
三开间朝南格局楼层好视野宽阔采光充足,107103788316,兰馨雅苑,https://sh.ke.com/xiaoqu/5011000004126/,中楼层(共6层)|2003年建|3室2厅|111.54平米|南,1100,万,单价98620元/平米,38人关注/9天前发布,杨浦,bp1000ep100000,l3
2000年次新+人车分流+有车位可出售+近地铁,107103644094,三湘世纪花城,https://sh.ke.com/xiaoqu/509821540319237/,中楼层(共6层)|2002年建|3室2厅|133.91平米|南,1200,万,单价89613元/平米,37人关注/1月前发布,杨浦,bp1000ep100000,l3
